Date,AAPL,AMZN,CVX,GOOGL,INTC,JNJ,JPM,KO,MCD,META,MSFT,NVDA,PEP,PFE,PG,TSLA,V,WMT,XOM,NFLX
2018-12-31,-0.1166984373676343,-0.11134970006404432,-0.08533719758825731,-0.05829763409382871,-0.048266339274124825,-0.12151100320205566,-0.12204331312591532,-0.0605155473188318,-0.05803397838865909,-0.06770501411995078,-0.08404738379646903,-0.18313656807874668,-0.08678657012835977,-0.05580792821799718,-0.027404581193057886,-0.0504451205714469,-0.06894366168776045,-0.04087756512681695,-0.14226418150021947,-0.06455108134593468
2019-01-31,0.05515404750665609,0.14431709005232074,0.05386521394071231,0.07744789835719512,0.004048368860494422,0.03122800094934064,0.068843867198777,0.016472780483519855,0.0068143458568783455,0.27156914652975805,0.028157863655831283,0.07677878914748981,0.01982232181873478,-0.018997923702535502,0.05780030918997969,-0.07746391633639815,0.02326787106552608,0.0287705872504167,0.07464455397737635,0.26840019186647157
2019-02-28,0.04477664029558226,-0.04590598487961817,0.053485136035368086,0.0005862447552154038,0.13106344863085573,0.0335606443259997,0.008309015607970371,-0.057967942369684944,0.034849695209419274,-0.03143561945141504,0.0773575066887564,0.07421894540408891,0.03468288838188971,0.021201296321746943,0.0215612869519044,0.04188646728344536,0.09901877419104443,0.03297510680753568,0.0904395507024971,0.05478646864069403
2019-03-31,0.09702573362337374,0.08593570731353273,0.030105545151369206,0.04468505396401934,0.013972711769468571,0.023053295170507138,-0.029992178649370316,0.04254707474401287,0.03296335559433827,0.03245589047329012,0.052753747061350165,0.16400875240610557,0.05975452375794532,-0.020299929952911855,0.055809132813740225,-0.12510938574404096,0.05448298740977364,-0.00944757623650394,0.022396434701485113,-0.004300498516263018
2019-04-30,0.056435635861657785,0.08185874546916994,-0.025329062672258984,0.018752855377988764,-0.049534234737227734,0.010086756050995627,0.15517125210953564,0.04694821411824357,0.04038985318040389,0.1602374827191686,0.10734282942500761,0.00801958793874169,0.04487979136892584,-0.04379556367344162,0.030578411029043906,-0.1471092382028042,0.05275608506841456,0.054444961178661044,-0.006435390435354793,0.03920801851596045
2019-05-31,-0.12421278081374232,-0.07861319674779288,-0.04239417846481719,-0.07711681510407631,-0.13186320348472158,-0.0648204755083176,-0.08694521157746804,0.0014267971151087355,0.00941979808377913,-0.08236802991687497,-0.04948079243670944,-0.2507478048156211,-0.0003906421998917109,0.03147634247111886,-0.03352728460062859,-0.22426582233190806,-0.017343695624721045,-0.008373656460016643,-0.10835605717468721,-0.07356833037455979
2019-06-30,0.13051923792591258,0.06679174655008091,0.09301714430424779,-0.021418932939359592,0.08696640165822211,0.06198987875326423,0.055115149734528135,0.04452466552964052,0.04735975938952697,0.08750766767269536,0.08311766877383864,0.21238763146029482,0.03195394433427956,0.04335259698111904,0.06549390216401085,0.20684812952665022,0.07574521059547679,0.089215400916967,0.082803426479648,0.07003032110932228
2019-07-31,0.07639455610390922,-0.014179183493694625,-0.010687993056044509,0.12504623017470706,0.05598489301182896,-0.06504854713252295,0.044912681454681413,0.03358219869640844,0.014735486697176059,0.006373033094143166,0.017243717666870273,0.027339445940250284,-0.02531840493805748,-0.10341648781480606,0.08348796813242942,0.08122252974300093,0.02564101862615198,-0.000995358069158292,-0.02962257197106677,-0.12068500546096161
2019-08-31,-0.01646129336217983,-0.048473822697145175,-0.03395211335667947,-0.022713877011646066,-0.0557843164509263,-0.006897132856527155,-0.05293111042501264,0.04579125801783657,0.039875352882846826,-0.0440714511861543,0.015037039476624825,-0.006188806704006122,0.0697912548008568,-0.07614331169126964,0.018553052015868765,-0.06622236595163389,0.017308706776802074,0.040246701251515304,-0.06762413717653093,-0.090529091050646
2019-09-30,0.07296155463081555,-0.022732743159706414,0.007475475004393717,0.025711213261286225,0.08690131479383822,0.007946243121672802,0.0712726519649709,-0.003669386170494504,-0.014956058514005388,-0.04087897482446978,0.008487202333462118,0.039161595443759856,0.00963535535129667,0.010688969769906853,0.03451705557585916,0.0676388894701141,-0.048722498486219346,0.03868351424837857,0.031103975740245593,-0.08895320811170215
2019-10-31,0.11068470404465236,0.023474701269111886,-0.020742045669847498,0.03084004193611367,0.0970309498762989,0.02055952961779739,0.0699352774804296,-0.0001835805221066522,-0.08388046015325135,0.07620171753676641,0.031216196309656885,0.15482293530221636,0.0005102260122240576,0.0679099212804175,0.0074396480681946375,0.3074272210164204,0.03982316943142061,-0.011964879048018462,-0.043053694819064514,0.0739481686944059
2019-11-30,0.07755371437290348,0.013587301227403925,0.018461531647789187,0.035978722112812944,0.032540112936984444,0.048489635777226425,0.05475492093654721,-0.011595189536280026,-0.004950116773929092,0.05212632756470459,0.059461979515049945,0.0789968023178762,-0.00976860581707295,0.013611461131091351,-0.019677094922552985,0.047694647129001844,0.03331681029341205,0.015606366283222872,0.020447782257802416,0.09481228785632734
2019-12-31,0.09878404647514905,0.026121694264473083,0.028857105237833025,0.027068607195414485,0.031007665312518418,0.06094975018805826,0.0579843153282551,0.03651654070050703,0.0160940540997756,0.017903210858799534,0.04174942039088214,0.0856327404014472,0.013231521185897321,0.017134193574015244,0.023267242230215368,0.2678971533628465,0.018372762662816733,0.0023771172205935276,0.02421831311442446,0.028316289195995825
2020-01-31,0.054010001352402304,0.0870638027865227,-0.11094529637353623,0.06972589760972414,0.06817049183928892,0.020566337084312325,-0.04440651648064586,0.055104155360363505,0.08278927462448604,-0.01627289949373978,0.07945469657976889,0.004802356663681895,0.03914552629130208,-0.03980604375218744,0.003686252341265739,0.5551598573434688,0.05891444579836391,-0.036604141814872704,-0.10977354210291435,0.06650798444402395
2020-02-29,-0.11470179866921093,-0.06221372013363058,-0.11862081193900131,-0.06527877451483843,-0.12727335084505642,-0.09090113716365689,-0.12277114328182792,-0.08407521165559928,-0.0868571947927752,-0.04675345032977429,-0.04568832475051432,0.14296616465951284,-0.07034227267125026,-0.1025777724357364,-0.0913978928887873,0.02677646887053875,-0.08517230264302977,-0.05948115164897538,-0.1600370241023833,0.06937321480036673
2020-03-31,-0.06976114506238895,0.035020571318223226,-0.22369842752786662,-0.13238745668445684,-0.025216342883850884,-0.024910734350901964,-0.22461467933108414,-0.16548752732144578,-0.1484267028353593,-0.13337150172751755,-0.026541238953768587,-0.023956786160254318,-0.08421614395307297,-0.023339419224807645,-0.028526094765090382,-0.2155570713684315,-0.11355641715218512,0.059832059983280006,-0.26185857641171983,0.017532453302184337
2020-04-30,0.15537349563457314,0.2689001176660719,0.269665789723579,0.1589998955391394,0.10827819090369184,0.14420757334792333,0.07469817675522705,0.03706219534658928,0.13432128554830758,0.22727820754794892,0.1363259237572736,0.10880140926529469,0.10149866491327941,0.17524508473310751,0.07869161564478278,0.492137319488021,0.10923545507178578,0.06979423333954182,0.2238609107830951,0.11810920400403635
2020-05-31,0.08509450419026243,-0.012784941240091885,0.011372335761585584,0.06446868689255125,0.05510955364995995,-0.0017249482590380172,0.016186309154032852,0.01721493878259639,1.1729618929923191e-05,0.09955544430822627,0.025391091526509646,0.2146568551594663,-0.0055935355020301225,0.005490153147942545,-0.016543656425790365,0.06793886833783369,0.09426438725111441,0.025139594405013455,-0.0025471393146794252,-0.00028580472893435793
2020-06-30,0.14738618023695294,0.12956672853391127,-0.02693555999346675,-0.010791642884482533,-0.049260813083847776,-0.05458826944199713,-0.0333984892966388,-0.03414901998188513,-0.009929276641080786,0.008796566256999316,0.11055943694615733,0.0705972117208995,0.013200908098699449,-0.14375497056882047,0.03148711234604318,0.2931856328270819,-0.010602289985077396,-0.03449946960429928,-0.016494329811317154,0.08412550123737494
2020-07-31,0.16513165725788048,0.1471136218500213,-0.059285159237151164,0.04929303306650845,-0.2022399084959916,0.03647870652837093,0.0374410327666177,0.057295910467540345,0.05317969266032985,0.11714437867086569,0.007370567508178771,0.11760697293094324,0.04082874053803898,0.18825918489416016,0.10351619154666869,0.3250108843981532,-0.01433981780766369,0.08031377864584299,-0.05903402191238283,0.07436707916321583
2020-08-31,0.2165692350993884,0.09046103369298208,0.014295657039970378,0.09515117284865693,0.07471283020200903,0.05948850845832143,0.036734564850502194,0.04847612120427636,0.10546199930706757,0.1558324261225541,0.10275200774312343,0.25999196853887807,0.01743406456817742,-0.017931002915522076,0.05498801324698532,0.7414521252787116,0.11507589692992415,0.07744100919009766,-0.032130743856697785,0.08321058801644488
2020-09-30,-0.10252627859729713,-0.08757859185260553,-0.14214215910323447,-0.10059964835899304,0.016290306568929047,-0.029528509923343438,-0.03912591845098923,0.004838019549183281,0.02795997800473171,-0.10675300929548437,-0.06739673770152654,0.011966603742262771,-0.0033083475430064624,-0.028843563019925855,0.00477094206336659,-0.13908741409927106,-0.05670074453128604,0.007634032659529444,-0.1404608568256882,-0.055763273123796475
2020-10-31,-0.060012047966979565,-0.03575408533520552,-0.034722127867075625,0.1026951547248991,-0.14484375699006724,-0.079057012760404,0.02783588622452804,-0.026534219386683988,-0.029568533513768758,0.004619936611884423,-0.037369967962247674,-0.07364837147552616,-0.038311753346772615,-0.033242458886641346,-0.008121158445895116,-0.09549891131606025,-0.09131366334655522,-0.00829125397107422,-0.04981051841277728,-0.0485771025822852
2020-11-30,0.09549322111728809,0.043439868865324804,0.2728457329180165,0.08556969750719756,0.09985735144022656,0.06254344974450965,0.20236647955292786,0.0820763830307698,0.02691252595363136,0.052677691317305264,0.060060663554434957,0.06921178409798068,0.082076733326929,0.1497744475097722,0.012910498089879985,0.4627358021475634,0.15935800296320424,0.10118951763146233,0.1971165085409745,0.03144579450906826
2020-12-31,0.11457336152601871,0.028058383014484267,-0.03131435808079719,-0.0010031182547817208,0.030403336784714075,0.0877801878448139,0.07796051494363931,0.0627908269394517,-0.013153010549274091,-0.013755967972181926,0.039005934010552856,-0.025567685552126518,0.03554421956174836,-0.039154164373180755,0.0019441173159226999,0.24325228028976542,0.03983816553614439,-0.05309965899607971,0.08103841143736612,0.10195632161633306
2021-01-31,-0.005501275556802798,-0.01557601223652838,0.008880866624427108,0.04263269926654756,0.11421093518667202,0.036535494055414564,0.019883924055197788,-0.12199112271739909,-0.0314102568073239,-0.0542905577049313,0.04289187327867561,-0.004998079520660115,-0.07909640959242858,-0.01411192846465048,-0.07299595078833776,0.12450585757436827,-0.11649049330572281,-0.025390170650688382,0.08782143649128504,-0.015423531377126043
2021-02-28,-0.07971199120426575,-0.03532841376742368,0.19029962635501585,0.10646510753833538,0.10158414750257005,-0.02256992820300796,0.1437786518809674,0.017445290607776442,-0.002076815306847779,-0.0027484887518252066,0.004118059599494517,0.055794080808738045,-0.054038312856196424,-0.0671308178578286,-0.036502519241991216,-0.14874045049393914,0.10074881860079521,-0.0752366901967394,0.2331251148355309,0.012133888239368673
2021-03-31,0.007339476977954007,0.00037178414851712915,0.04790020211007451,0.02008502156027614,0.05297795577187436,0.03716986162353697,0.034381870016982896,0.08488914528979374,0.08731917615154261,0.14327313582810408,0.014588095559381564,-0.02636937211189816,0.10364187283628734,0.08181538775411834,0.0963328176336018,-0.011206569460840976,-0.003107499582214346,0.04985484553880659,0.026853125979964032,-0.031901277201904055
2021-04-30,0.07621769845044835,0.12066273709568343,-0.01641402665710634,0.14107982293082566,-0.1010937087336139,-0.009856867760609345,0.016330132706729117,0.02409396508052697,0.053270419104362254,0.1037245374960456,0.06960151306767548,0.1244545447580987,0.01915839039281586,0.06679540308454746,-0.008538678824136725,0.06214724771921709,0.10310310695213509,0.030037208467622367,0.02525509877052845,-0.015699886636955207
2021-05-31,-0.05049691905921139,-0.07047025525869377,0.01931207134909929,0.0014233903989393504,-0.0010114831109877542,0.046555334900982626,0.06781061222044893,0.024268441500175264,-0.0038047983714265543,0.011228083721232407,-0.007627331617553024,0.08228109563292807,0.026220939815357225,0.01194358870382728,0.010718077066997456,-0.11871335524117266,-0.025388866395132714,0.019139390064529804,0.03459709368488051,-0.020760655447744858
2021-06-30,0.09910932475503365,0.06735498737093981,0.009153080148414094,0.036039642516404236,-0.017157013353214845,-0.026647103697239216,-0.05297128448690769,-0.013967664990105266,-0.012399061162083114,0.057737285476312294,0.08498892607727138,0.23162209797131394,0.008871832750585673,0.011102830591999124,0.0005931825288454373,0.08713734718910104,0.028684482318424687,-0.007111241051870998,0.0806921069649782,0.050516148321220644
2021-07-31,0.06498247941864888,-0.032722282722282725,-0.02797391602943433,0.10350606039420684,-0.04310644526884755,0.04528362017256016,-0.018550370989177445,0.053964087184180665,0.050738331701585926,0.024704568196705523,0.0517164827706853,-0.025171649636408833,0.05925625803405987,0.10310867125649104,0.0607316640034945,0.01103427987887895,0.05375929249621847,0.010849573589754469,-0.08734945276664285,-0.020143530425078326
2021-08-31,0.042489003025486305,0.043034169499993835,-0.03668939443375263,0.07400915138663344,0.012868564679791028,0.011375032042070243,0.053827988962330986,-0.012624939135053914,-0.016267070166130826,0.06477685247803477,0.06159126218048949,0.14820977022815307,-0.0035680816783724145,0.07615040467270351,0.0011251744107021455,0.07060538379906944,-0.06890577209048387,0.042756771487286294,-0.03864510190189541,0.09973529065962938
2021-09-30,-0.06803651292996815,-0.05351810876292584,0.04836217308675472,-0.07616926187846429,-0.014428450797842496,-0.06717487937676547,0.023382385470197997,-0.06116139949911359,0.015370986212896787,-0.1054088414046982,-0.06611909787197667,-0.07455894137907815,-0.03164534770608274,-0.06642072920980358,-0.01818944420668067,0.05404233150359339,-0.027717092567128288,-0.058878971944610003,0.07887012608823074,0.07229576105967994
2021-10-31,0.058657228706616715,0.02660245759664326,0.1285362221652182,0.10749871466266381,-0.08033019575591427,0.008544822624817261,0.04413045977512575,0.07432811759595492,0.01841485695984435,-0.04661307237502155,0.17629091007611386,0.2341668253780136,0.07439649768962586,0.016972859992547162,0.02915885432743326,0.436529595729082,-0.04929299128367315,0.07203318212700882,0.09605586631213026,0.13102527637772354
2021-11-30,0.10508176339027964,0.039923701306487036,-0.002755569744714914,-0.041530930237580144,0.011064075875386825,-0.03639893524473603,-0.06510092078767526,-0.062324869327747834,0.0016536878796156174,0.002750471718907077,-0.0012819008531814724,0.2780537185039911,-0.011262512275700631,0.2391776680751354,0.011119671550306354,0.02761218887377903,-0.08338691848073465,-0.05882732104253985,-0.0593423897291222,-0.07012787489061711
2021-12-31,0.07422865086451247,-0.04925196878828486,0.03969173241462154,0.02082127543746659,0.04674810188243894,0.09709495521747602,-0.003021923668308113,0.12888449449280603,0.09595237124462241,0.03664560406619288,0.017332505486971073,-0.09981013049026466,0.09452908169860885,0.0990133495351635,0.13141535739775545,-0.07685451947850863,0.11838761555423183,0.03301267138347974,0.02256015918251375,-0.06147378169782136
2022-01-31,-0.01571207099466332,-0.10282991021845667,0.11913087456457094,-0.06591892431886048,-0.05203893274301652,0.007131557053083881,-0.05594737996766097,0.03040032136844739,-0.032155589478443214,-0.06864882996955346,-0.07534476424920578,-0.167454310057906,-0.0010936433676353996,-0.10092094298336696,-0.013838407162940713,-0.11360931817914044,0.04365279077276951,-0.033727530147441676,0.24137936249951797,-0.2909833129980749
2022-02-28,-0.05406573236682932,0.026672518265588474,0.10798629601271315,-0.0018218616158459655,-0.015498423956202712,-0.0386765897325233,-0.04576059791211429,0.020160586477933284,-0.05133309447788792,-0.3263422860598537,-0.0372118567917743,-0.004124820827875908,-0.05636238952625494,-0.10912886688077994,-0.028420068001719256,-0.0707681586632628,-0.04288088983958649,-0.03325928630001462,0.04383052529175768,-0.07636846119793739
2022-03-31,0.057473275179098504,0.061437285030015776,0.13076385805086144,0.029694878365991606,0.03899351973542897,0.07692759416857808,-0.03864576569784217,0.003769212906002295,0.010254506651462103,0.053689127192961816,0.03186162398458037,0.11915720383582018,0.02895358226750222,0.10289720648834977,-0.01982184977523782,0.2380088093327557,0.026142803608590226,0.10606666270513498,0.05317522940335806,-0.0505170668933852
2022-04-30,-0.09713083824543589,-0.2375250931362105,-0.037830726043810214,-0.17946687292716557,-0.12046002000774547,0.018225125230094896,-0.11792329055445583,0.04209680536742533,0.007602673124640802,-0.0984439846234123,-0.09986705335312274,-0.320274067478886,0.0258692984265374,-0.05215369399559322,0.05661486387036785,-0.19194510982164714,-0.0389592912918062,0.027330112727578015,0.03220711534834386,-0.49181771411043884
2022-05-31,-0.05449612513414692,-0.03276431760316634,0.12399880542982933,-0.00304525263920985,0.027096318419831178,0.0012392738709787743,0.10782526460983455,-0.019037313524032817,0.012241061939237907,-0.0340699178932895,-0.01807719710467315,0.006739547121217937,-0.02306225616404134,0.08971958892382026,-0.07891629680424173,-0.1291974857378615,-0.0026029620648249097,-0.1561699009220352,0.13763475622159782,0.03719269703905259
2022-06-30,-0.08142989544537771,-0.11645921262241288,-0.17107536628363917,-0.042184639128390544,-0.15781175465750164,-0.011251810069845547,-0.14837792948639128,-0.0002441555627145098,-0.01570811132420291,-0.16726923182407127,-0.05532062189399145,-0.1879711096721527,0.00041257236132441477,-0.01150084080046121,-0.027657571282676208,-0.11188774122303657,-0.0720177212139701,-0.054808186976952444,-0.10791666223359986,-0.11431324475857818
2022-07-31,0.1886337448736377,0.27059597129750057,0.13123368877410435,0.0675184182745221,-0.02940388417937656,-0.016843892245305248,0.03348226497411244,0.02002856597334124,0.06679357772854666,-0.01333329283709117,0.09309676988760551,0.19816620216409242,0.04980186338629866,-0.029144943684628055,-0.027666929226860426,0.32376526434081954,0.07730216103975995,0.0861160008346713,0.13183089298587047,0.2860982454180876
2022-08-31,-0.031207826041655173,-0.06061504624052039,-0.02615595770638468,-0.0696355018293554,-0.11202852456694223,-0.06930990985924601,-0.01412971246529171,-0.03833569603858911,-0.036864765475819516,0.02407287091560395,-0.06666306894592244,-0.1689699537919679,-0.015374907463552745,-0.10453360317412375,-0.006982822298753466,-0.07248867234513756,-0.06151550056245603,0.008158105834053853,-0.00424244515217953,-0.005958187524484515
2022-09-30,-0.12097706340679248,-0.10862189009783763,-0.0910414011043218,-0.11615225192276102,-0.19266909649253317,0.01252012368860389,-0.08115712665247687,-0.08558690672113944,-0.08538116967918341,-0.16724973315584746,-0.10926693015463429,-0.19553413552388,-0.045932820204320324,-0.03250064389908869,-0.08474705683049155,-0.03758929611475259,-0.10598364147301642,-0.021501345927484317,-0.08661996627699797,0.053140119039851275
2022-10-31,0.10955139435106043,-0.09345130582826344,0.25913526745992077,-0.011918452399514612,0.1032207182958258,0.06494862550627034,0.21537077950850936,0.06836829809338862,0.1816760207909227,-0.3133844100188241,-0.0033061053549748864,0.11187088814334478,0.11221385102180492,0.06375693067528831,0.07426349459798964,-0.14216779156971604,0.16611312815218726,0.09737863217318798,0.26915595430401007,0.2397213806326408
2022-11-30,-0.03302742232370626,-0.05759470309709902,0.021160874420339093,0.06856412028890135,0.07197066547337605,0.02976905637474503,0.09771197713209356,0.07036170427463762,0.006111376347579078,0.2677113947553693,0.1022229470606495,0.2541549499526192,0.021643240621941784,0.08613649684038105,0.10759631603513875,-0.14432626046795272,0.04984087970481732,0.07089158799632633,0.012871672933193024,0.04676577246860303
2022-12-31,-0.12227252390514931,-0.1298943525647971,-0.020838942307262798,-0.1263491000824355,-0.12105083439749076,-0.007584386263313481,-0.029526635305984317,0.0,-0.033945413943832214,0.018967047200714626,-0.06004541305294331,-0.13644153262187642,-0.020069335596309634,0.02214241565534203,0.016090073459469556,-0.3673343490707852,-0.04258064552919549,-0.06623466356674357,-0.009340699116582973,-0.03485744096826815
